Unnamed: 0,user_id,user_name,user_description,tweet_id,content,quotedTweet_id,mentionedUsers,#quote,#retweet,#reply,#like
19576,1331496904757133312,gvvyjpeg,gwy’s archives,1514535760007151619,"🌏 SIMPLE WAYS TO HELP 🌏

- delete unwanted emails

- unplug electronics you don't use

- save water and electricity

- plant more trees and plants

 SPREAD ‼️

#climatechange #LetTheEarthBreathe",0,,3,84,5,126
19584,1387630632096788480,ksxnrise,,1514535020873936900,"not  kpop  related  but  pls read

SIMPLE WAYS TO HELP : 
- delete unwanted emails
- unplug electronics you don't use
- save water and electricity
- plant more trees and plants
#climatechange #LetTheEarthBreathe",0,,17,331,2,364
19783,1261200028548214785,jichuhourly,-- dedicated to #JISOO #지수,1514518661578387461,"Help spread awarenes. Take time to read: https://t.co/eM2Oyf1aNf 
#savetheearth #scientistprotest #LetTheEarthBreathe #climatechange #stopusingfossilfuels https://t.co/i7n4enN5MY",0,,5,127,1,232
19816,1169901198180139008,ScientistsX,"Scientists for #ExtinctionRebellion Scientists must rise up to prevent the planetary climate, biodiversity and ecological crisis. Are you a scientist? JOIN US!",1514515704006987776,"Our brave scientists on the front page of the Guardian

Who do you trust to tell the truth about #ClimateChange and #FossilFuels? Scientists or Politicians? https://t.co/ZBor43j28C",0,,46,899,31,2313
19878,1316227615926099968,gbrdns143,idk how twitter works...,1514512850403803139,"how to help climate change?? 
#spreadawareness 
#climatechange 
#LetEarthBreathe https://t.co/iYR2KzDMgK",0,,82,1900,14,1968
20099,1388882754457141252,oshaboveall,for exo • nct • blackpink,1514495539773018114,"this is very alarming so please take time to research and spread awareness about this extremely serious matter, this is not a joke, please let’s do our part to save the earth 

#scientistprotest #ScientistRebellion #LetTheEarthBreath #EndFossilFuels #climatechange https://t.co/P8r9WvwKpA",0,,15,422,7,563
20238,1420644584275603457,kathleese,18 :),1514468435782402050,"‼️‼️ PLEASE TAKE TIME TO READ THIS ‼️‼️

#climatechange #globalwarming #campaign #peterkalmus #GretaThunberg #ScientistRebellion  #ClimateActionNow #scientistprotest https://t.co/ULTZ7FNtq2",0,,1304,27779,139,34282
20274,1494673092584812544,jollibidangsaya,,1514459829368426496,"NOT ENHYPEN RELATED, BUT PLEASE BOOST THIS, WE NEED TO SPREAD AWARENESS, EVEN THO YOU'RE A SMALL OR BIG ACC, PAY MORE ATTENTION TO THIS PROTEST, SERIOUSLY NO ONE IS TALKING ABOUT THIS MATTER, WE NEED TO TAKE ACTION ‼️‼️ 

#savemotherearth #scientistprotest #climatechange https://t.co/76iZlrqNdv",0,,8,209,3,256
20286,1370229031849750529,miyenhope,,1514457223275368451,WHY IS NO ONE TALKING ABT SCIENTIST PROTEST?? WE ONLY HAVE 4-5 YEARS TO SAVE EARTH. PLEASE PAY MORE ATTENTION TO THIS PROTEST. #scientistprotest #climatechange,0,,145,3720,25,6169
20545,3107265097,AnneCleary_,"Working at @Mosaic_Insights delivering social, health & environmental outcomes from urban green and blue space. Adjunct position with @ISSRuq.",1514366818403586050,New paper: #MentalHealth impacts of #ClimateChange on young people - Positioning mental health impacts of singular climate events within the broader context of ongoing &amp; escalating climate change will better inform how to build young people's #resilience https://t.co/bQ9LjAmBgT https://t.co/SEpdSYA7v6,0,,9,104,5,281
20621,27045167,KaraJarina,#Influencer #Model #Actress #sculptor #Activist #Feminist #ClimateCrisis #AnimalRights #FreeSpeech. PA @ElektraMadrigan  CEO voiceboxlive.net.  Views my own.,1514350551835852807,"Saiga. The Russian Federation, IUCN Red List status: #CriticallyEndangered. Hunted for their horns and meat. Scientists have also concluded that the bacterium; Pasteurella Multocida, not normally harmful to them may have mutated due to #ClimateChange and culled their numbers. https://t.co/D9SoCWKxHy",0,,6,81,4,129
20707,1161326804759531520,50by40,A coalition dedicated to cutting the global production & consumption of animal products by 50% by 2040.,1514332892180230158,"Cutting out meat &amp; dairy is the single most impactful thing an individual can do for #ClimateChange. The @IPCC_CH estimates that individual actions like switching to a more #PlantBased diet could collectively cut #emissions by between 40-70% by 2050.

https://t.co/jut5NZ7r4m",0,"[User(username='IPCC_CH', id=192942213, displayname='IPCC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",7,108,6,150
20798,15088481,MikeHudema,"#Climate Campaigner focusing on addressing the #climatecrisis, building #greenjobs & a #GreenNewDeal. Let's join together and change the world!",1514316383802298374,"Dear Humanity, #ClimateChange threatens our existence. 
If we don't act soon there'll be catastrophic biodiversity loss &amp; untold amounts of human misery. 
Time's running out. 
Yours, 
15,000 concerned scientists

Make 2022 the year we #ActOnClimate. #climatecrisis https://t.co/uSGkFuoUEf",0,,17,216,13,437
20803,16822995,ChrisBisson,"Actor - #Emmerdale - Jai  #Corrie - Vik  #Shameless - Kash  * East is East - Yes, I made the f@nny! *** Moss Side Manchester Trinidad.Views are my own. 🇺🇦",1514315783689621517,"Beam me up!
Being a tech geek, I've dreamed about having solar panels 🤓 
I'm finally generating my own power from the sun 🌞 🙏🏽
and feel like I'm doing a little bit for the planet. Well chuffed 😀
#RenewableEnergy #solar #ClimateAction
#ClimateChange #GreenEnergy https://t.co/O5yx5gdYRc",0,,3,9,24,463
20960,1158475621,Captain_GreenKe,"||Environmentalist🌳||Founder
@MyG_Institution. Join us we #GrowTrees in Institutions within #droughts prone Counties in 🇰🇪.
Cut #Cabon not #Trees🌳🌳",1514287907820945412,Things are getting tough for many Kenyans living in lower Eastern Area. As one way of fighting #hunger and #climatechange I have decided to rent out my car in exchange for Mango seedlings which we shall donate and plant in Institutions within Makueni and Machakos counties. https://t.co/7xgv5oKvjX,0,,3,66,6,230
21052,1226299611872022528,gzlrq_,"living is the rarest thing, most people just exist.       
I just post rants and stuff.",1514275835368271873,Remember that time when one Chinese doctor tried to warned us about COVID and none of us listen ? Let's not make that mistake again shall we #ScientistRebellion #EmergencyMode #FossilFuels #ClimateChange #ScientistProtest https://t.co/nIgWiCX8uA,1511985042750324740,,24,877,8,1958
21146,1134894192180809729,Marwamohabe1,"Geographer,Environmentalist,SDG Advocate, Climate change activist.",1514264428090470408,"Waste mismanagement is a disaster to the #environment 
 We should embrace #recycling as a lifestyle because #climatechange is now a reality together let's take responsibility of making 🌍safer place to live. #plasticpollution 
#ClimateActionNow
#OurPlanetOurHealth

📸@benogeh https://t.co/o8GXnxPou6",0,"[User(username='benogeh', id=761374525, displayname='Benard Ogembo', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",7,76,10,147
21204,2803191,intel,"Intel news, views & events about global tech innovation. Looking for support? Tweet @IntelSupport",1514257350974136322,At @Intel we’ve always had a commitment to positive #GlobalImpact. Today we reached another milestone by setting goals to reduce value chain footprint and catalyzing industrywide action to address #ClimateChange.,0,"[User(username='intel', id=2803191, displayname='Intel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",6,149,13,637
21357,1394975254418763790,ClimateCrisisAG,"🌎🌏🌍We are an international scientific body created to inform and guide climate repair 📺 Watch our next public broadcast: 12pm BST, Thu 28/4",1514239232713408515,"📢🚨Today we launch our new positioning paper to guide urgent global action on #climatechange: 

📈🌎A critical pathway for a manageable future for our planet. 

Click the link below to read the full report! 👇
https://t.co/l4hIgFD9W3 https://t.co/2NuuvP9dvj",0,,32,203,12,337
21475,223479834,350Africa,"Climate change will hit Africans hardest, and it's happening now. So we are building an African climate movement. Join us, sign up at 350africa.org.",1514226900234813449,"There is agreement among scientists that, “#Climatechange fuelled heavier rainfall during a series of storms that battered Southern Africa earlier this year."" The #KZNflooding is yet another instance.  We can no longer afford to ignore the #ClimateCrisis
https://t.co/boMDsuOhB9",0,,3,126,7,170
21551,735226507,Tsubaki564,"Grace|24| She/Her|Cancer I’m just out here trynna have a good time. Also, take care of our planet. We only have one damnit. 🌍♻️ KICK❤️💙 End fossil fuel now!",1514213003520057345,"Why were scientists, especially a NASA scientist, arrested for having a non violent protest about the dangers of climate change. #climatechange #ScientistRebellion",0,,7,110,2,255
21578,17463923,UNFCCC,"Official twitter account of UN Climate Change. Also in Spanish @CMNUCC, French @CCNUCC and Russian @RKIKOON. Our head: @PEspinosaC.",1514211445743005700,"#ClimateChange impacts worsen with every fraction of a degree of global heating. 

More ambitious national climate plans are needed this year. #COP27 https://t.co/SlyWK51BSq",0,,22,242,18,316
22050,480196886,BrentToderian,"City planner + urbanist at @TODUrbanWORKS. Global advisor on cities. Past Vancouver chief planner. Founding @CanUrbanism President. Speaker, writer, city-maker.",1514130020544905219,"Remember, EVERY SINGLE TIME you hear that #ClimateChange is “irreversible” that means that a certain LEVEL of climate awfulness is now unavoidable. But the #ClimateCrisis IS NOT AN ON-OFF SWITCH! It’s a exponential dial! Just HOW bad it will get is STILL up to us. #ClimateCrisis https://t.co/SAow1MbegT",1513919841832357891,,0,76,2,191
22129,1191682125222858752,CtxRebellion,Extinction Rebellion Cape Town (XR CT) uses non-violent civil disobedience in the struggle for climate justice. Join us: extinctionrebellion.org.za/join,1514105413557534724,"This is what #climatechange looks like in one of South Africa’s tourism hotspots. Sadly, so far 59 people lost their lives in these floods. Countless lost their homes and livelihoods. All the while, SA government wants to build more coal, gas and oil energy. 
#ClimateActionNow https://t.co/UCjQO7x175",0,,33,458,36,782
22424,17137628,UN_Women,UN Women is the United Nations entity for gender equality and women's empowerment.,1514000648672526350,"The #GenerationEquality ECOSOC Youth Forum is your opportunity to reflect on the synergies between gender-based violence, #ClimateChange, peace and security, and #COVID19 recovery.

🤔Find out more: https://t.co/zZ7dDrfSVy
👇Register now: https://t.co/LjMarp4Gem https://t.co/coXzyGG29l",0,,9,77,11,154
23297,17463923,UNFCCC,"Official twitter account of UN Climate Change. Also in Spanish @CMNUCC, French @CCNUCC and Russian @RKIKOON. Our head: @PEspinosaC.",1513867611431391235,"How will our lives be affected by warming ice sheets?

In 'Insidious Rising' @hyphen_labs explores the cascading effects of #ClimateChange on planet and people.

#HeartbeatOfTheEarth | @googlearts",0,"[User(username='hyphen_labs', id=732420078290018304, displayname='black lives matter', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='googlearts', id=248965136, displayname='Google Arts&Culture', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",8,101,10,157
23546,1297793920340905984,DrGauravGarg4,"Co-Founder @studyiq, part of @adda247live",1513833960840650754,"#Gujarat, Kerala &amp; Punjab top 3 performers in Niti Aayog’s new energy &amp; climate index. 
#ClimateChange

Tell me location of COP 4 of Minamata Convention that took place recently. #Quiz",0,,1,36,27,572
23769,296824934,orange,"As a network operator and digital service provider in 26 countries, our Human Inside philosophy is central to how we serve our 253 million customers.",1513800478521450496,"Let's discover Orange's activities around the world: 
🤝 Meet Jacek, Climate Officer in Poland.
🙏 His job and actions to federate teams around climate issues and working together to reduce emissions and accelerate towards Net Zero by 2040.

#OrangeGoesGreen 🌍🌿 #ClimateChange https://t.co/2nqvHLHDVe",0,,3,20,7,183
23953,1319165954820087808,gabeeno,,1513763356154335232,Who will take the environment and #climatechange ministry? Pakistan is in top ten countries most vulnerable to climate change. Someone serious who knows the subject and is already an environmental activist should take this one please. There’s a lot to work on!,0,,3,36,26,256
23960,3459051,Greenpeace,Greenpeace exists because this fragile Earth deserves a voice. It needs solutions. It needs change. It needs action.,1513760289094713346,"Our thoughts are with the communities in the Philippines affected by #TropicalStorm #Megi.

It’s the middle of the dry season in the #Philippines, yet they are dealing with deadly landslides &amp; flooding. 

#climatechange  

(1/2) https://t.co/WmklIRtzlJ",0,,12,155,15,349
24579,1429514676648480781,_GlobalCrisis_,#GlobalCrisis International online event organized by volunteers from 180 countries at #CreativeSociety platform. 100 languages of translation. #ClimateCrisis,1513575762460397573,"📍@DrJeffMasters shares how #climatechange has changed #environment, how #tornado season lasts all year long. Abnormal #climatechange is gaining momentum. We don't have time to be silent &amp; do nothing. 
Join, share &amp; express your support to #GlobalCrisis #WeWant2Live forum on May7 https://t.co/2ftNrJzpBT",0,"[User(username='DrJeffMasters', id=180919104, displayname='Jeff Masters', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",28,137,41,227
24742,1499476545177538566,OracleOfTears,"Kick ass kickboxer. Pole dancer. World traveler. Humour black. Spade is a spade, I'm gonna hit you with it. Blunt, punchy tweets. 💀 #ClimateCrisis #FossilFuels",1513550883786735620,People who deny that humans are wreaking havoc on the planet’s life support systems astound me with their hot air and baloney; they spout more gas than Exxon Mobil. The damage is obvious from #ClimateChange to water and #AirPollution to swirling plastic patches in the oceans! https://t.co/mTn8U3yUQC,0,,2,78,10,139
24832,15719232,JanJekielek,The @EpochTimes 🗞 Senior Editor 🇨🇦🇺🇸🇵🇱🇭🇰🇹🇼 • @AmThoughtLeader show host • @KashsCorner co-host • FindingManny.com holocaust documentary 🎦 producer.,1513537616255328268,"""This biomedical security state apparatus…is going to be used for other purposes.

…There are social issues…[that] have been redefined as public health issues. #ClimateChange would be one obvious example.""—Dr. @akheriaty

🔴WATCH FULL: https://t.co/YpXOECivH2

📺CLIP BELOW👇 https://t.co/NNYHrcsBbK",0,"[User(username='akheriaty', id=54322957, displayname='Aaron Kheriaty, MD', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",5,126,5,220
25206,810726799256809473,Tiredearth,"Tired Earth is an international environmental group trying to improve awareness and increase the hope for a shiny future.
📽️ youtube.com/TiredEarthGroup",1513490225539993600,Brazil's Amazon rainforest has already reached a new #deforestation record this year                                                                                                         #TiredEarth #Biodiversity #ClimateChange https://t.co/WQuDd1yHmg,0,,13,121,10,140
25768,1339821457,EnergyHouseVA,We are in a renewable energy revolution ‼️Now EE matters most👊 EH Team can bring u to Net Zero👍 LET US SHOW YOU HOW 😇 WILL FOLLOW BACK‼️ Save the 🌏,1513377304117882880,HEAR HER ROAR‼️#climatechange #environment #sustainability #nature #globalwarming #savetheplanet #climate #climatecrisis #ecofriendly #climateaction #zerowaste #sustainable #earth #gogreen #climatechangeisreal https://t.co/6mCDv42ua0,0,,5,183,16,399
25879,39002335,ellymelly,"Hey! :) I'm a writer/artist.
Like what you read? Consider supporting me on
❤ paypal.com/donate/?busine… ❤",1513323693191368706,The heroes of the #climatechange movement have the biggest carbon footprints. An inconvenient truth.,0,,3,71,23,318
26362,39002335,ellymelly,"Hey! :) I'm a writer/artist.
Like what you read? Consider supporting me on
❤ paypal.com/donate/?busine… ❤",1513150478162735111,"If you've bought a waterfront mansion or a private island, you don't believe in catastrophic #climatechange. You just don't...",0,,6,61,19,375
26365,759490818755457024,shiv_teaching,Teaches #geography at Boroughmuir High School @BoroughmuirGeo @LSEGeography Husband & father of 2 boys & dog. PGDE 2016. #geographyteacher,1513149605931802632,"One of the effects of #climatechange we teach is more intense rainfall. What's the link between warmer temperatures &amp; rainfall intensity? This @metoffice #geography diagram explains- each degree of warming, the air's capacity for water vapor goes up by about 7% #geographyteacher https://t.co/IxGca9N5iZ",0,"[User(username='metoffice', id=19282280, displayname='Met Office', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3,76,2,217
26846,810282809482944512,JosieMcskimming,Clinical social worker. PhD. Author: 'Leaving Christian Fundamentalism & the Reconstruction of Identity' Environmentalist. Views own. RT≠endorse #exvangelical,1512955108631662592,"My sincere &amp; serious challenge to journalists. 
Please let’s frame this election campaign around the significant important issues like cost of living, #climatechange, integrity &amp; accountability in govt, &amp; meaningful reconciliation with Indigenous Aust’ns. 
#Elections2022 
#auspol",0,,10,183,29,509
27152,2562240601,ProfStrachan,"Professor-Energy Policy. Research-Energy Transition & Sustainability Management. Author. Posts, RT's & likes not endorsements; just stuff I find interesting.",1512836578552557575,"The world is 'perilously close' to tipping points of irreversible #ClimateChange-These are 5 that keep scientists up at night

""The world's scientists say the #ClimateCrisis is upon us. Unless we #ActNow, crucial planetary systems are in imminent peril.""

https://t.co/TQgZ8Y7bgH",0,,4,81,8,109
27285,24782816,alan_poirier,"30 years experience managing newspapers. Background in geology, physics, history, political science. Conservative thinker.",1512804177063256065,"When food becomes too expensive, when heating your home become too expensive, when driving to work becomes too expensive, you know what? You ain't gonna give a damn about #climatechange. There are no giant batteries to keep the lights on for weeks on end. #renewables",0,,9,178,28,618
27443,978604706,CopernicusEU,The European Union Earth Observation Programme,1512761786155646978,"#Copernicus for #ClimateChange awareness

#Drought continues to grip #Chile🇨🇱

⬇️#Snow cover in the #Villarrica 🌋 National Park (Southern #Andes) hit its lowest point in recent years during the 2021-22 southern hemisphere’s summer and is yet to recover

#Sentinel2 🇪🇺🛰️- 8 April https://t.co/Thl8WstXqv",0,,4,66,4,163
27494,1429514676648480781,_GlobalCrisis_,#GlobalCrisis International online event organized by volunteers from 180 countries at #CreativeSociety platform. 100 languages of translation. #ClimateCrisis,1512745482652635145,"📍Heavy #snowfall | Northern #Sweden was hit by an unusual amount of #snow in the last few days.

#GlobalCrisis #climate #ClimateCrisis #ClimateChange #agwexposed https://t.co/6R32WoSaWJ",0,,12,106,27,219
27660,233335579,RSipakov,🇺🇦Researcher and 🇺🇸Entrepreneur • PhD’21 Eng. Sci. • M.ASCE,1512691536189919232,"I believe coastal residents and the ocean habitat can feel together magical. The quality of coastal life is driven by its residents and how they feel while they're the sustainable use of this land.
#florida #CoastalLiving #climatechange https://t.co/D5VJ0h8PET",0,,0,9,3,445
27947,851207343303868416,VoteDarlene,Candidate for Congress. Utah's Congressional District 4 . To donate: Click Donate at:  Votedarlene.com,1512555385542037519,"2.8 million people are affected by drought in Utah. We need to re-evaluate the way in which we store, manage and distribute our water.

#drought #Utah #water #climatechange",0,,2,33,39,250
27985,1499476545177538566,OracleOfTears,"Kick ass kickboxer. Pole dancer. World traveler. Humour black. Spade is a spade, I'm gonna hit you with it. Blunt, punchy tweets. 💀 #ClimateCrisis #FossilFuels",1512544111659831301,"I was driving down a flooded road in New York after a night of heavy rain. Just bad weather, don't worry, not #ClimateChange. I saw this guy's head sticking out of a large puddle. So, I waded over, asked if he needed a lift. ‘No thanks love’ The guy replied. ‘I’m on my bike.’ https://t.co/4uZmDVOhLF",0,,6,154,11,356
28048,1314629071838605318,climate_good,#ClimateGood is a Canadian company focused on enabling the power of many by making climate positive action accessible to everyone. 🌎❤️,1512525463364714503,"For the first time, wind and solar generated more than 10% of electricity globally in 2021, according to the Global Electricity Review 2022.

#renewableenergy #solarenergy #windpower #carbonfootprint #netzero #Climatechange #climateaction #ClimateGood https://t.co/vEFIeNkV02",0,,8,94,12,210
28254,39085195,theGEF,The GEF is the largest multilateral trust fund dedicated to addressing inter-related environmental threats including climate change. Follow CEO @cmrodrigueze.,1512482260326522880,"📣 29 countries have jointly pledged more than 5️⃣ billion for @theGEF, providing a major boost to international efforts to protect #biodiversity &amp; curb threats from #climatechange 🌡️🌏 

Read the press release: https://t.co/qNGcPFXRVR

#GEF8 #HealthyPlanetHealthyPeople https://t.co/PBGb8AEF1H",0,"[User(username='theGEF', id=39085195, displayname='Global Environment Facility (GEF)', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",41,178,20,375
28612,1312895255633567744,ClimateAd,Producing and promoting content to spur climate action. Because we need a billion climate activists.,1512435991008718848,"One of the most dangerous climate tipping points on the horizon threatens to turn the lush Amazon rainforest into a dry savanna. It would be an incalculable, irreversible loss. Help others understand by sharing this video. #climatechange #Amazon https://t.co/FOHuOGgVwt",0,,23,378,12,448
28763,1499476545177538566,OracleOfTears,"Kick ass kickboxer. Pole dancer. World traveler. Humour black. Spade is a spade, I'm gonna hit you with it. Blunt, punchy tweets. 💀 #ClimateCrisis #FossilFuels",1512414377860907011,OK. Let's be straight; A 2019 review of scientific papers found the consensus on the cause of #ClimateChange to be 100% the fault of humanity. A 2021 study concluded that over 99% of scientific papers agree with the earlier conclusion. Enough said? #ClimateCrisis #ClimateChange https://t.co/IcUx837D4b,0,,4,95,15,191
28791,1081646772852805632,SuryaIshaYoga1,,1512409594349461505,"cpsavesoil: Scientists engage in a discussion with @SadhguruJV  about the '@4Per1000' initiative, which was introduced by the French government in 2015 to improve soil health, and in turn, prevent #climatechange and food shortages.
Join live: … https://t.co/FkGCAyY3AF",0,"[User(username='SadhguruJV', id=67611162, displayname='Sadhguru', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='4per1000', id=1135594969866100737, displayname='4p1000initiative', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",10,94,6,163
28852,113062227,WMO,"The World Meteorological Organization is the U.N.'s authoritative voice on weather, climate and water. Instagram: instagram.com/wmo_omm/",1512403504689778688,"Atmospheric levels of powerful greenhouse gas #methane rose by a record amount (17 parts per billion) last year - highest annual ⬆️ since start of measurements in 1983, per @NOAA. 
They averaged 1895.7 ppb, 162% greater than pre-industrial levels. 
#ClimateChange
#ClimateAction https://t.co/Z0Kp8QOEaj",0,"[User(username='NOAA', id=14342564, displayname='NOAA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",13,143,3,155
28893,1467080747479666691,cpsavesoil,"#SaveSoil, a global movement envisioned by @SadhguruJV, seeks to bring about a concerted, conscious response to impending soil extinction.",1512397655900508160,"Scientists engage in a discussion with @SadhguruJV  about the '@4Per1000' initiative, which was introduced by the French government in 2015 to improve soil health, and in turn, prevent #climatechange and food shortages.
Join live: https://t.co/aNI9H0cMqZ
#SaveSoil #SaveSoilParis https://t.co/KxDdQpoJAC",0,"[User(username='SadhguruJV', id=67611162, displayname='Sadhguru', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='4per1000', id=1135594969866100737, displayname='4p1000initiative', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",193,991,92,1438
29256,1207312264161832960,HarunanySumaiya,Founder of Blue Earth Org | Climate Activist | Working to make Mombasa greener by regeneration | Let's make #MombasaGreen,1512344454828548098,"As the temp of the planet increases, the #sealevels are also rising. The impacts of #climatechange are disastrous! For the sake of future generations,let us all raise our voices, not the sea level.
#FridaysForFuture #OurPlanetOurHealth #ClimateActionNow 
@Fridays4future @FFFMAPA https://t.co/dEUkNWJNuQ",0,"[User(username='Fridays4future', id=1053768884732547072, displayname='Fridays For Future', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FFFMAPA', id=1317125122042388485, displayname='Fridays For Future MAPA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",8,199,16,583
29703,1417291166224207872,samlo_xo,🇺🇸🇧🇷🇵🇹 Jersey Girl. Cat mom.🐈😻🐾 addict in recovery. vaxxed & boosted. 💉 left-leaning independent voter. #BLM #resist #DemVoice1 tiktok: samlo_xo,1512205272990814215,"I am crying with these scientists. These NASA scientists chained themselves to a Chase bank as part of global climate change protests. More than 2 dozen cops came to arrest them. 

(Video: @ showme_yourmask on TikTok)

#DemVoice1 #ClimateChange https://t.co/RzX5pwe311",0,,91,858,19,1738
30004,233335579,RSipakov,🇺🇦Researcher and 🇺🇸Entrepreneur • PhD’21 Eng. Sci. • M.ASCE,1512148832414490624,"Mangrove trees are important protectors, shielding land and coastal areas from storms, tsunamis, sea level rise and erosion.
#climatechange #florida #coastalliving https://t.co/ArGmDaCjjv",0,,0,7,0,463
30338,49706968,CenterEnvHealth,A non-profit that stops corporations from exposing families & communities to toxic chemicals. We work to forge a healthier future for all. #EnvironmentalHealth,1512105478255525903,"""Abnormally high temperatures"" are the new normal.

The latest California #heatwave is the #WorldHealthDay reminder we didn't need that our planet is in poor health, courtesy of industry-caused #ClimateChange.

#ClimateChangeIsReal https://t.co/KHQj7hSfkJ",0,,15,62,8,140
30362,113062227,WMO,"The World Meteorological Organization is the U.N.'s authoritative voice on weather, climate and water. Instagram: instagram.com/wmo_omm/",1512102070102503425,"#Climatechange and air pollution are inextricably linked.
Our planet. Our health.
#WorldHealthDay
#HealthierTomorrow
#ClimateAction https://t.co/dIDjXAYuny",0,,5,84,2,124
30368,1167873806,ManushiChhillar,,1512101673128194051,"A healthy environment = healthy humans.
#ClimateChange is not only harming the 🌏, but our own health as well.
This #WorldHealthDay, let’s work together for a #HealthierTomorrow.
What’s the 1 healthy habit you have that also helps the environment♻️? Share in the comments below. https://t.co/sBx5G4aasv",0,,5,53,16,709
